10/20/2014 00:52:13,InputKey,Alpha2
10/20/2014 00:52:14,InputKey,Alpha3
10/20/2014 00:52:14,InputKey,Alpha1
10/20/2014 00:52:14,InputKey,Alpha2
10/20/2014 00:52:14,InputKey,Alpha3
10/20/2014 00:52:17,InputKey,A
10/20/2014 00:53:12,Boot,0
10/20/2014 00:53:15,InputKey,A
10/20/2014 00:53:17,InputKey,A
10/20/2014 00:53:18,InputKey,A
10/20/2014 00:53:19,InputKey,A
10/20/2014 00:53:33,Boot,0
10/20/2014 00:53:37,InputKey,A
10/20/2014 00:54:48,Boot,0
10/20/2014 00:54:51,InputKey,A
10/20/2014 00:54:52,InputKey,A
10/20/2014 00:54:52,InputKey,A
10/20/2014 00:54:52,InputKey,A
10/20/2014 00:54:53,InputKey,S
10/20/2014 00:54:53,InputKey,D
10/20/2014 00:54:53,InputKey,F
10/20/2014 00:54:53,InputKey,F
10/20/2014 00:54:53,InputKey,D
10/20/2014 00:54:54,InputKey,S
10/20/2014 00:54:54,InputKey,A
10/20/2014 00:54:54,InputKey,A
10/20/2014 00:54:54,InputKey,S
10/20/2014 00:54:54,InputKey,D
10/20/2014 00:54:54,InputKey,F
10/20/2014 00:54:55,InputKey,F
10/20/2014 00:54:55,InputKey,A
10/20/2014 00:54:55,InputKey,S
10/20/2014 00:54:55,InputKey,D
10/20/2014 00:54:55,InputKey,F
10/20/2014 00:54:56,InputKey,A
10/20/2014 00:54:56,InputKey,S
10/20/2014 00:54:56,InputKey,D
10/20/2014 00:54:57,InputKey,F
10/20/2014 00:54:57,InputKey,F
10/20/2014 00:54:58,InputKey,D
10/20/2014 00:54:58,InputKey,S
10/20/2014 00:54:58,InputKey,A
10/20/2014 00:55:43,Boot,0
10/20/2014 00:55:47,InputKey,A
10/20/2014 00:55:49,InputKey,S
10/20/2014 00:55:49,InputKey,D
10/20/2014 00:55:49,InputKey,F
10/20/2014 00:55:50,InputKey,F
10/20/2014 00:55:50,InputKey,D
10/20/2014 00:55:50,InputKey,S
10/20/2014 00:55:50,InputKey,A
10/20/2014 00:55:51,InputKey,A
10/20/2014 00:55:52,InputKey,A
10/20/2014 00:55:53,InputKey,S
10/20/2014 00:55:53,InputKey,D
10/20/2014 00:55:54,InputKey,F
10/20/2014 00:55:54,InputKey,F
10/20/2014 00:55:54,InputKey,F
10/20/2014 00:55:55,InputKey,A
10/20/2014 00:55:56,InputKey,A
10/20/2014 00:55:57,InputKey,Alpha1
10/20/2014 00:55:58,InputKey,Alpha2
10/20/2014 00:55:58,InputKey,Alpha3
10/20/2014 00:57:06,Boot,0
10/20/2014 00:57:10,InputKey,S
10/20/2014 00:57:14,InputKey,S
10/20/2014 00:57:14,InputKey,D
10/20/2014 00:57:14,InputKey,D
10/20/2014 00:57:14,InputKey,D
10/20/2014 00:57:15,InputKey,D
10/20/2014 00:57:15,InputKey,F
10/20/2014 00:57:17,InputKey,S
10/20/2014 00:57:24,InputKey,A
10/20/2014 00:57:43,Boot,0
10/20/2014 00:57:53,InputKey,F
10/20/2014 00:57:53,InputKey,F
10/20/2014 00:57:54,InputKey,G
10/20/2014 00:57:54,InputKey,G
10/20/2014 00:57:54,InputKey,G
10/20/2014 00:57:54,InputKey,F
10/20/2014 00:57:55,InputKey,G
10/20/2014 00:57:55,InputKey,G
10/20/2014 00:57:55,InputKey,G
10/20/2014 00:57:55,InputKey,G
10/20/2014 00:57:56,InputKey,G
10/20/2014 00:58:01,InputKey,G
10/20/2014 00:58:02,InputKey,Alpha1
10/20/2014 00:58:04,InputKey,Alpha3
10/20/2014 00:58:05,InputKey,Alpha2
10/20/2014 00:58:07,InputKey,G
10/20/2014 00:58:34,InputKey,F
10/20/2014 00:58:40,InputKey,G
10/20/2014 00:58:51,InputKey,A
10/20/2014 00:59:33,Boot,0
10/20/2014 01:19:31,Boot,0
10/20/2014 01:19:39,InputKey,F
10/20/2014 01:19:39,InputKey,S
10/20/2014 01:19:39,InputKey,A
10/20/2014 01:19:40,InputKey,S
10/20/2014 01:19:40,InputKey,D
10/20/2014 01:19:40,InputKey,F
10/20/2014 01:19:47,ForceInput,g,1123
10/20/2014 01:19:54,ForceInput,f,23222
10/20/2014 01:19:59,ForceInput,d,123444
10/20/2014 01:20:02,ForceInput,f,23442
10/20/2014 01:20:03,ForceInput,f,23
10/20/2014 01:20:05,ForceInput,d,443
10/20/2014 01:20:07,ForceInput,d,21
10/20/2014 01:20:09,ForceInput,f,214
10/20/2014 01:20:11,ForceInput,a,2341
10/20/2014 01:20:13,ForceInput,s,123
10/20/2014 01:20:15,ForceInput,d,11233
10/20/2014 01:20:19,ForceInput,d,12344
10/20/2014 01:20:24,ForceInput,s,499
10/20/2014 01:20:27,ForceInput,a,43211
10/20/2014 01:30:26,Boot,0
10/20/2014 01:34:31,Boot,0
10/20/2014 01:35:52,Boot,0
10/20/2014 01:36:26,Boot,0
10/20/2014 01:36:35,InputKey,F
10/20/2014 01:36:36,InputKey,S
10/20/2014 01:36:36,InputKey,A
10/20/2014 01:36:36,InputKey,S
10/20/2014 01:36:36,InputKey,D
10/20/2014 01:36:36,InputKey,F
10/20/2014 01:36:37,InputKey,F
10/20/2014 01:36:37,InputKey,F
10/20/2014 01:36:37,InputKey,A
10/20/2014 01:36:37,InputKey,G
10/20/2014 01:36:37,InputKey,G
10/20/2014 01:36:38,InputKey,A
10/20/2014 01:39:45,Boot,0
10/20/2014 01:39:49,InputKey,S
10/20/2014 01:39:49,InputKey,D
10/20/2014 01:39:49,InputKey,F
10/20/2014 01:39:49,InputKey,S
10/20/2014 01:39:49,InputKey,D
10/20/2014 01:39:50,InputKey,F
10/20/2014 01:39:50,InputKey,A
10/20/2014 01:39:50,InputKey,A
10/20/2014 01:39:50,InputKey,S
10/20/2014 01:39:50,InputKey,D
10/20/2014 01:39:50,InputKey,F
10/20/2014 01:39:51,InputKey,F
10/20/2014 01:39:51,InputKey,F
10/20/2014 01:39:51,InputKey,G
10/20/2014 01:39:51,InputKey,G
10/20/2014 01:39:52,InputKey,G
10/20/2014 01:39:52,InputKey,F
10/20/2014 01:39:52,InputKey,D
10/20/2014 01:39:52,InputKey,S
10/20/2014 01:39:52,InputKey,S
10/20/2014 01:39:52,InputKey,D
10/20/2014 01:39:52,InputKey,F
10/20/2014 01:39:53,InputKey,G
10/20/2014 01:39:53,InputKey,S
10/20/2014 01:39:53,InputKey,D
10/20/2014 01:39:53,InputKey,F
10/20/2014 01:39:53,InputKey,G
10/20/2014 01:39:53,InputKey,S
10/20/2014 01:39:53,InputKey,D
10/20/2014 01:39:53,InputKey,F
10/20/2014 01:39:53,InputKey,G
10/20/2014 01:39:54,InputKey,G
10/20/2014 01:39:54,InputKey,D
10/20/2014 01:39:54,InputKey,S
10/20/2014 01:39:54,InputKey,F
10/20/2014 01:39:54,InputKey,G
10/20/2014 01:39:55,InputKey,S
10/20/2014 01:45:30,Boot,0
10/20/2014 01:45:39,ForceInput,a,12344
10/20/2014 01:45:46,Error,System.OverflowException: Value is too large
10/20/2014 01:45:49,ForceInput,s,34324
10/20/2014 01:45:51,ForceInput,s,4
10/20/2014 01:45:53,ForceInput,g,45
10/20/2014 01:45:54,ForceInput,d,43
10/20/2014 01:45:56,ForceInput,g,4
10/20/2014 01:46:35,Boot,0
10/20/2014 01:47:15,Boot,0
10/20/2014 01:47:19,InputKey,D
10/20/2014 01:47:19,InputKey,F
10/20/2014 01:47:19,InputKey,G
10/20/2014 01:47:19,InputKey,G
10/20/2014 01:47:19,InputKey,G
10/20/2014 01:47:20,InputKey,D
10/20/2014 01:47:20,InputKey,S
10/20/2014 01:47:20,InputKey,G
10/20/2014 01:47:21,InputKey,D
10/20/2014 01:47:21,InputKey,S
10/20/2014 01:47:21,InputKey,G
10/20/2014 01:47:21,InputKey,S
10/20/2014 01:47:21,InputKey,F
10/20/2014 01:47:22,InputKey,G
